tract,drywells,domwells,ratio,CESscoreP,tenpercbins,lat,long
6067004502,0,18,0,93,90%-100%,-121.4629263,38.5025521
6067001101,0,1,0,90,80%-90%,-121.4904629,38.5772072
6067009639,0,7,0,69,60%-70%,-121.4080911,38.4299065
6067009636,0,1,0,24,20%-30%,-121.4434549,38.4013466
6067004300,0,2,0,73,70%-80%,-121.4873526,38.4761513
6067004203,0,5,0,62,60%-70%,-121.4743864,38.4881988
6067004202,0,1,0,65,60%-70%,-121.4862812,38.4884205
6067004201,0,1,0,58,50%-60%,-121.4990252,38.4887495
6067004008,0,4,0,14,10%-20%,-121.5470459,38.489903
6067004006,0,4,0,33,30%-40%,-121.5248769,38.5072046
6067004004,0,6,0,18,10%-20%,-121.5503432,38.5037812
6067004801,0,5,0,83,80%-90%,-121.4221792,38.5067176
6067004601,0,38,0,79,70%-80%,-121.4471878,38.5171831
6067004402,0,37,0,71,70%-80%,-121.4602788,38.532368
6067004401,0,1,0,76,70%-80%,-121.4507437,38.5311698
6067003202,0,27,0,64,60%-70%,-121.4335116,38.518459
6067009635,0,6,0,28,20%-30%,-121.464092,38.3888274
6067009630,0,1,0,18,10%-20%,-121.4423204,38.3865578
6067009331,0,11,0,25,20%-30%,-121.3439364,38.416349
6067009329,0,4,0,27,20%-30%,-121.3443101,38.4581469
6067009328,0,3,0,30,20%-30%,-121.345268,38.3994014
6067004001,0,12,0,49,40%-50%,-121.511658,38.4996777
6067003800,0,1,0,59,50%-60%,-121.4931707,38.5073142
6067003502,0,2,0,51,50%-60%,-121.4885738,38.5245176
6067003300,0,7,0,34,30%-40%,-121.5039421,38.5289945
6067009108,0,6,0,30,20%-30%,-121.3548712,38.5505795
6067009318,0,10,0,83,80%-90%,-121.3993657,38.4778971
6067009103,0,3,0,56,50%-60%,-121.3407983,38.5548044
6067009006,0,6,0,78,70%-80%,-121.321468,38.5733375
6067008908,0,3,0,67,60%-70%,-121.2771388,38.6063736
6067008907,0,1,0,63,60%-70%,-121.2817018,38.6120369
6067008912,0,1,0,43,40%-50%,-121.2735962,38.6249139
6067009010,0,4,0,58,50%-60%,-121.2806531,38.5901142
6067008705,0,17,0,49,40%-50%,-121.2017883,38.5777827
6067008704,0,1,0,24,20%-30%,-121.2333489,38.5533886
6067008508,0,6,0,20,10%-20%,-121.1274845,38.6395899
6067008507,0,1,0,4,0%-10%,-121.1293034,38.6506226
6067003102,0,13,0,51,50%-60%,-121.4359084,38.5287219
6067002900,0,3,0,56,50%-60%,-121.4347594,38.5428857
6067002800,0,4,0,54,50%-60%,-121.4582463,38.5429371
6067002700,0,3,0,69,60%-70%,-121.4711099,38.54761
6067002600,0,3,0,39,30%-40%,-121.4817038,38.5543039
6067002400,0,3,0,33,30%-40%,-121.4973382,38.5448312
6067002300,0,2,0,35,30%-40%,-121.4938311,38.5571708
6067007905,0,1,0,23,20%-30%,-121.3017946,38.642939
6067008909,0,1,0,58,50%-60%,-121.3258865,38.5849031
6067009111,0,2,0,55,50%-60%,-121.3639394,38.5419331
6067009107,0,5,0,52,50%-60%,-121.3408345,38.572506
6067007431,0,3,0,21,20%-30%,-121.3876534,38.7222559
6067007427,0,1,0,42,40%-50%,-121.37028,38.707515
6067002200,0,1,0,94,90%-100%,-121.5071562,38.5612821
6067002000,0,2,0,87,80%-90%,-121.4903061,38.5652846
6067001900,0,1,0,61,60%-70%,-121.4773744,38.5618891
6067001800,0,3,0,75,70%-80%,-121.4637479,38.5542221
6067001700,0,21,0,57,50%-60%,-121.4417291,38.5519098
6067009007,0,2,0,84,80%-90%,-121.3037699,38.5762723
6067009005,0,28,0,74,70%-80%,-121.3075665,38.5280935
6067009503,0,60,0,58,50%-60%,-121.3082738,38.2719695
6067003203,0,7,0,61,60%-70%,-121.4182262,38.513306
6067007426,0,1,0,26,20%-30%,-121.3801503,38.7094156
6067007103,0,1,0,19,10%-20%,-121.5189732,38.6614448
6067007019,0,1,0,51,50%-60%,-121.4946981,38.6450907
6067001400,0,3,0,55,50%-60%,-121.4721306,38.573984
6067001300,0,1,0,69,60%-70%,-121.4745179,38.5684782
6067001200,0,3,0,66,60%-70%,-121.4870807,38.5716422
6067000700,0,1,0,97,90%-100%,-121.5016595,38.5818714
6067000600,0,10,0,89,80%-90%,-121.4916773,38.5854811
6067000400,0,1,0,55,50%-60%,-121.4693603,38.5800964
6067000200,0,3,0,12,10%-20%,-121.440758,38.5740594
6067005505,0,3,0,70,60%-70%,-121.4083506,38.6033897
6067009310,0,5,0,39,30%-40%,-121.36407,38.3933575
6067009309,0,5,0,31,30%-40%,-121.3774487,38.4008878
6067005301,0,1,0,99,90%-100%,-121.4825199,38.5916037
6067009637,0,2,0,14,10%-20%,-121.4250605,38.3868483
6067009622,0,1,0,21,20%-30%,-121.4672586,38.4113937
6067009407,0,18,0,40,30%-40%,-121.2877759,38.2826336
6067009325,0,129,0,32,30%-40%,-121.2951929,38.4098054
6067009011,0,2,0,38,30%-40%,-121.2719777,38.5746641
6067008703,0,4,0,58,50%-60%,-121.2329326,38.6248503
6067007208,0,80,0,43,40%-50%,-121.4661875,38.6838883
6067004904,0,4,0,71,70%-80%,-121.4464627,38.4880638
6067004602,0,3,0,89,80%-90%,-121.4600558,38.5176604
6067008204,0,1,0,16,10%-20%,-121.2349624,38.6713445
6067008203,0,10,0,21,20%-30%,-121.2324674,38.6986392
6067009308,0,4,0,35,30%-40%,-121.3819931,38.4166717
6067009307,0,10,0,29,20%-30%,-121.3623672,38.4162688
6067009311,0,57,0,36,30%-40%,-121.3529418,38.47288
6067009618,0,3,0,57,50%-60%,-121.466027,38.4423863
6073021100,0,976,0,55,50%-60%,-116.456874,32.7026541
6073020211,0,2,0,50,40%-50%,-117.0640169,33.1335333
6073020801,0,404,0,10,0%-10%,-116.9387595,33.0052699
6073020807,0,383,0,16,10%-20%,-116.8231087,33.072914
6073021202,0,559,0,17,10%-20%,-116.647342,32.8244867
6073021302,1,1024,0.000976563,22,20%-30%,-116.7818507,32.6637754
6073015501,1,100,0.01,17,10%-20%,-116.8631385,32.8179291
6073019101,0,207,0,20,10%-20%,-117.0114926,33.3358648
6073019103,0,96,0,4,0%-10%,-117.0811098,33.2721347
6069000501,0,6,0,51,50%-60%,-121.379325,36.8433246
6069000702,0,28,0,62,60%-70%,-121.4128378,36.8305526
6069000400,0,3,0,73,70%-80%,-121.4054324,36.847764
6069000300,0,14,0,70,60%-70%,-121.4226918,36.8617345
6099000101,4,1024,0.00390625,55,50%-60%,-120.831488,37.8903605
6081613300,0,10,0,4,0%-10%,-122.2487924,37.4403446
6077004703,0,554,0,23,20%-30%,-121.0980636,38.228354
6077004106,0,214,0,52,50%-60%,-121.3575793,38.1241929
6077004600,1,671,0.001490313,57,50%-60%,-121.2708622,38.1980539
6077004102,1,474,0.002109705,68,60%-70%,-121.2646161,38.0822443
6071009910,0,1,0,65,60%-70%,-117.3407007,34.4902623
6071009118,0,5,0,42,40%-50%,-117.4288837,34.4864967
6071009906,0,1,0,57,50%-60%,-117.3728997,34.4768743
6071009108,0,11,0,20,10%-20%,-117.5382961,34.4739103
6071009110,0,6,0,56,50%-60%,-117.3677478,34.5367769
6071009905,0,5,0,71,70%-80%,-117.3099848,34.5507774
6071009117,0,298,0,92,90%-100%,-117.5205833,34.6306439
6071012104,0,853,0,66,60%-70%,-116.958778,34.636683
6071010424,0,633,0,48,40%-50%,-116.6221331,34.3821714
6071011206,0,14,0,42,40%-50%,-116.9467039,34.2409525
6071012500,0,1,0,99,90%-100%,-117.3233041,34.0602092
6071012400,0,45,0,99,90%-100%,-117.2948174,34.0741251
6071005701,0,1,0,100,90%-100%,-117.2926063,34.1006404
6071012700,0,6,0,78,70%-80%,-117.5557735,34.0490461
6071025000,0,4,0,44,40%-50%,-116.6442497,35.4026962
6071011101,0,52,0,45,40%-50%,-117.1403551,34.1730842
6071011203,0,32,0,60,50%-60%,-116.8823112,34.2507714
6071011403,0,31,0,22,20%-30%,-116.8254603,34.2429726
6071010901,0,22,0,32,30%-40%,-117.2161238,34.261789
6071009116,0,3,0,82,80%-90%,-117.4107067,34.577087
6071009114,0,11,0,52,50%-60%,-117.4172844,34.5395289
6071007305,0,3,0,90,80%-90%,-117.2531226,34.0583656
6071003605,0,1,0,68,60%-70%,-117.392117,34.0813583
6071009201,0,12,0,25,20%-30%,-117.6226567,34.3550726
6071002705,0,1,0,69,60%-70%,-117.3931048,34.1440395
6071002703,0,1,0,73,70%-80%,-117.4255984,34.1650715
6071001808,0,6,0,82,80%-90%,-117.6187363,34.025502
6071000605,0,1,0,83,80%-90%,-117.6893011,34.0155079
6071010419,0,17,0,27,20%-30%,-116.3126053,34.1074625
6071008601,0,14,0,59,50%-60%,-117.1317956,34.0605904
6071000113,0,4,0,68,60%-70%,-117.7039952,33.9705846
6071011204,0,18,0,17,10%-20%,-116.8619415,34.2352744
6071011401,0,6,0,56,50%-60%,-116.8481795,34.2528568
6071011205,0,10,0,60,50%-60%,-116.9082131,34.2412057
6071010803,0,1,0,60,50%-60%,-117.2679825,34.2344383
6071010421,0,2,0,37,30%-40%,-116.0533058,34.1311448
6071010420,0,44,0,19,10%-20%,-116.2970602,34.1711567
6071010417,0,331,0,46,40%-50%,-116.5601965,34.0582671
6071010422,0,54,0,13,10%-20%,-116.0639699,34.1916824
6071009912,0,1,0,78,70%-80%,-117.3135296,34.5067365
6071009913,0,3,0,75,70%-80%,-117.287959,34.5147771
6071012103,0,502,0,54,50%-60%,-116.9358977,34.4032519
6071012002,0,26,0,81,80%-90%,-116.9695855,34.8748849
6071010010,0,1,0,63,60%-70%,-117.3367128,34.4570286
6071009708,0,538,0,47,40%-50%,-117.1272467,34.4076989
6071011700,0,315,0,73,70%-80%,-117.2159049,34.7138452
6071009707,0,217,0,46,40%-50%,-117.2261814,34.4477844
6071012200,0,11,0,51,50%-60%,-117.6701483,33.9825562
6071000104,0,2,0,31,30%-40%,-117.7509989,34.0058644
6071000105,0,11,0,51,50%-60%,-117.7390315,33.9934968
6071000901,0,3,0,81,80%-90%,-117.6396399,34.103005
6071000401,0,4,0,72,70%-80%,-117.723699,34.0151297
6071001600,0,1,0,100,90%-100%,-117.6180131,34.0577805
6071001703,0,3,0,72,70%-80%,-117.659215,34.0247811
6071002706,0,4,0,72,70%-80%,-117.3899458,34.1801741
6071009119,0,5,0,43,40%-50%,-117.4555858,34.4239769
6071009109,0,2,0,25,20%-30%,-117.5382643,34.4143078
6071002010,0,5,0,34,30%-40%,-117.4693948,34.1610731
6071000201,0,2,0,91,90%-100%,-117.6958376,34.0892501
6071007903,0,4,0,54,50%-60%,-117.1817526,34.1157924
6071007904,0,11,0,55,50%-60%,-117.1523698,34.1021545
6071007409,0,2,0,61,60%-70%,-117.2108858,34.1248922
6071001906,0,20,0,79,70%-80%,-117.5757345,34.0081401
6071002301,0,4,0,86,80%-90%,-117.4426859,34.1251086
6071007604,0,14,0,96,90%-100%,-117.197144,34.1064459
6071007306,0,2,0,42,40%-50%,-117.2380005,34.0549636
6071006203,0,5,0,85,80%-90%,-117.2514331,34.1456763
6071011102,0,22,0,20,10%-20%,-117.0878551,34.2553357
6071011001,0,2,0,52,50%-60%,-117.2139066,34.2379157
6071000208,0,1,0,81,80%-90%,-117.6895559,34.0704075
6071006100,0,3,0,76,70%-80%,-117.2600059,34.1602104
6071006301,0,3,0,90,80%-90%,-117.2682467,34.1303051
6071007303,0,1,0,82,80%-90%,-117.2682416,34.0556845
6071007110,0,1,0,85,80%-90%,-117.2886811,34.0569257
6071000503,0,2,0,66,60%-70%,-117.7067276,34.0153204
6071006401,0,17,0,92,90%-100%,-117.2698942,34.1157719
6071006302,0,3,0,87,80%-90%,-117.2541147,34.1268693
6071006402,0,5,0,85,80%-90%,-117.2523402,34.1157592
6071006500,0,5,0,95,90%-100%,-117.2661895,34.1032656
6071011002,0,24,0,55,50%-60%,-117.2142148,34.1980613
6071010804,0,2,0,57,50%-60%,-117.279282,34.2536638
6071010902,0,44,0,30,20%-30%,-117.1920009,34.3002218
6071004510,0,2,0,85,80%-90%,-117.3194653,34.1853082
6071000819,0,1,0,41,40%-50%,-117.6325109,34.1262864
6071002014,0,4,0,19,10%-20%,-117.6274307,34.146438
6071007107,0,2,0,93,90%-100%,-117.3231317,34.0386965
6071007106,0,3,0,62,60%-70%,-117.3236045,34.025688
6071006604,0,1,0,81,80%-90%,-117.3337749,34.0900259
6071004302,0,7,0,91,90%-100%,-117.3310918,34.1121388
6071000117,0,8,0,43,40%-50%,-117.7592802,33.9779999
6071000606,0,4,0,76,70%-80%,-117.6740258,34.0155355
6071000504,0,1,0,74,70%-80%,-117.6947801,33.9996795
6071000118,0,1,0,36,30%-40%,-117.7824421,33.9791922
6071000403,0,4,0,78,70%-80%,-117.7129533,34.0393978
6071007404,0,3,0,40,30%-40%,-117.2065853,34.1432143
6071007408,0,1,0,69,60%-70%,-117.2349381,34.1249384
6071007601,0,15,0,84,80%-90%,-117.234947,34.1140263
6071980100,0,3,0,0,0%-10%,-117.2398343,34.0978652
6071007901,0,3,0,32,30%-40%,-117.1709663,34.1305047
6071008301,0,2,0,50,40%-50%,-117.2026161,34.0421853
6071010411,0,69,0,47,40%-50%,-116.4313005,34.1517898
6071010415,0,8,0,18,10%-20%,-116.0890611,34.1516402
6071010412,0,5,0,34,30%-40%,-116.3943701,34.1033728
6071004103,0,4,0,95,90%-100%,-117.3313886,34.1410962
6071004001,0,2,0,86,80%-90%,-117.4033115,34.0557926
6071000404,0,1,0,71,70%-80%,-117.6905171,34.0410264
6071007105,0,39,0,58,50%-60%,-117.2863081,34.0292865
6071008704,0,4,0,61,60%-70%,-117.0713358,34.0195359
6071008705,0,1,0,72,70%-80%,-117.0937231,34.0278349
6071008706,0,18,0,44,40%-50%,-117.0805957,34.0435278
6071009300,0,48,0,88,80%-90%,-117.0327115,34.9077413
6071010802,0,176,0,78,70%-80%,-117.3520808,34.2700821
6071010413,0,81,0,37,30%-40%,-116.4710167,34.077742
6071010416,0,145,0,39,30%-40%,-116.197921,34.1218895
6071010410,0,16,0,29,20%-30%,-116.3830579,34.1997524
6071010012,0,8,0,70,60%-70%,-117.2683614,34.4540611
6071010700,0,6,0,64,60%-70%,-114.6750382,34.8240667
6071011300,0,111,0,58,50%-60%,-116.9502352,34.3019952
6071003612,0,2,0,82,80%-90%,-117.3589741,34.0760668
6071003302,0,3,0,85,80%-90%,-117.4226926,34.0726027
6071007108,0,4,0,96,90%-100%,-117.3056556,34.0592689
6071008001,0,2,0,80,70%-80%,-117.1893601,34.0811964
6071003507,0,2,0,74,70%-80%,-117.3900615,34.1104058
6071008002,0,2,0,85,80%-90%,-117.1852589,34.0663497
6071008302,0,6,0,23,20%-30%,-117.1899517,34.0296989
6071008403,0,1,0,25,20%-30%,-117.1523161,34.0470121
6071002601,0,1,0,71,70%-80%,-117.4505924,34.0547059
6071002306,0,3,0,66,60%-70%,-117.4155957,34.1281817
6071002606,0,1,0,76,70%-80%,-117.4765849,34.0422028
6071002207,0,1,0,76,70%-80%,-117.5314807,34.0931847
6071002704,0,3,0,89,80%-90%,-117.430224,34.1528486
6071004104,0,2,0,98,90%-100%,-117.3464052,34.1524361
6071004504,0,1,0,61,60%-70%,-117.3430154,34.1940209
6071002304,0,2,0,61,60%-70%,-117.4712111,34.1357381
6071002305,0,1,0,69,60%-70%,-117.4711132,34.1139657
6071002037,0,1,0,70,60%-70%,-117.5015528,34.1223865
6071005200,0,1,0,85,80%-90%,-117.2817187,34.1445254
6071980200,0,2,0,0,0%-10%,-117.3717881,34.5852811
6071002033,0,1,0,51,50%-60%,-117.5341378,34.1284667
6071001809,0,1,0,93,90%-100%,-117.6035233,34.0246895
6071009714,0,13,0,40,30%-40%,-117.2006679,34.5311782
6071009717,0,30,0,36,30%-40%,-117.2606458,34.5196207
6071011900,0,675,0,68,60%-70%,-117.0754285,34.9440127
6071009107,0,39,0,35,30%-40%,-117.6219589,34.4425196
6071940100,0,6,0,8,0%-10%,-114.3064842,34.1887788
6071009709,0,1,0,30,20%-30%,-117.1945742,34.4570452
6071009716,0,7,0,38,30%-40%,-117.2267112,34.5425661
6071009712,0,36,0,39,30%-40%,-117.1641151,34.4848736
6071009715,0,26,0,29,20%-30%,-117.231776,34.5182935
6071009713,0,73,0,36,30%-40%,-117.1729656,34.5287444
6071011800,0,138,0,72,70%-80%,-117.1213732,34.8338041
6071009711,0,11,0,34,30%-40%,-117.2312048,34.4870247
6071010013,0,9,0,71,70%-80%,-117.2673851,34.428542
6071002109,0,1,0,53,50%-60%,-117.5652839,34.0754307
6071010017,0,7,0,56,50%-60%,-117.3996436,34.3808892
6071010019,0,1,0,48,40%-50%,-117.3172327,34.4044566
6071010020,0,1,0,53,50%-60%,-117.2971249,34.4037817
6071009400,0,40,0,93,90%-100%,-117.0458056,34.8973677
6071010009,0,4,0,54,50%-60%,-117.3823277,34.4486872
6071010004,0,6,0,44,40%-50%,-117.2703695,34.489825
6071010024,0,114,0,44,40%-50%,-117.3111382,34.3367941
6065046800,0,1,0,71,70%-80%,-117.2132757,33.9283078
6101051000,0,416,0,54,50%-60%,-121.6633133,39.0342246
6101051100,0,316,0,52,50%-60%,-121.5333668,38.854825
6037402402,0,1,0,95,90%-100%,-117.7865057,34.0546198
6037192410,0,1,0,55,50%-60%,-118.3181008,34.0798577
6037188201,0,1,0,41,40%-50%,-118.2723964,34.1124175
6037400206,0,1,0,22,20%-30%,-117.7152836,34.12744
6083002103,0,3,0,59,50%-60%,-120.4270588,34.9306689
6083002402,0,25,0,65,60%-70%,-120.4780833,34.9287963
6083002010,0,2,0,2,0%-10%,-120.4100285,34.8714281
6083002009,0,3,0,3,0%-10%,-120.4277159,34.8722878
6083002008,0,12,0,6,0%-10%,-120.425077,34.8861824
6083002007,0,7,0,14,10%-20%,-120.4257095,34.9079217
6083980100,0,4,0,0,0%-10%,-120.0482206,33.9481863
6083980000,0,13,0,0,0%-10%,-119.8393624,34.4270203
6083001704,0,4,0,41,40%-50%,-119.4905106,34.3882739
6083002915,0,1,0,2,0%-10%,-119.8811091,34.4174077
6083002606,0,13,0,37,30%-40%,-120.5566535,34.7122846
6083003102,0,219,0,28,20%-30%,-120.373004,34.557117
6083003007,0,19,0,5,0%-10%,-119.7755258,34.4230589
6083002932,0,202,0,25,20%-30%,-120.028824,34.4809488
6083002930,0,42,0,12,10%-20%,-119.891155,34.4266384
6083002928,0,1,0,6,0%-10%,-119.8716978,34.4129398
6083002502,0,39,0,74,70%-80%,-120.5815561,34.9168578
6083001706,0,154,0,8,0%-10%,-119.5131625,34.4413978
6083001604,0,5,0,41,40%-50%,-119.5217962,34.3968141
6083001402,0,49,0,6,0%-10%,-119.6388981,34.4256454
6083001306,0,9,0,5,0%-10%,-119.7460689,34.4140887
6083001304,0,1,0,9,0%-10%,-119.7302749,34.4120592
6083000804,0,2,0,67,60%-70%,-119.6802223,34.4180158
6083002006,0,224,0,31,30%-40%,-120.3430442,34.87259
6083002005,0,7,0,11,10%-20%,-120.4066431,34.8571727
6083002012,0,2,0,19,10%-20%,-120.444008,34.8679051
6083001000,0,1,0,50,40%-50%,-119.7051133,34.4181213
6083000801,0,1,0,37,30%-40%,-119.6856673,34.4273462
6083000600,0,2,0,16,10%-20%,-119.6891123,34.4372104
6083003004,0,8,0,23,20%-30%,-119.8016253,34.432974
6083003001,0,8,0,51,50%-60%,-119.8192482,34.4311812
6083002914,0,13,0,12,10%-20%,-119.8231719,34.4459283
6083002913,0,6,0,14,10%-20%,-119.8068138,34.4465699
6083002907,0,124,0,1,0%-10%,-119.8420038,34.4739783
6083002906,0,18,0,7,0%-10%,-119.845687,34.4401
6083001500,0,197,0,1,0%-10%,-119.6071067,34.4581241
6083000700,0,106,0,6,0%-10%,-119.6645571,34.4611878
6083000502,0,5,0,2,0%-10%,-119.7296812,34.4449009
6083000501,0,14,0,1,0%-10%,-119.7080007,34.4674371
6083000200,0,2,0,15,10%-20%,-119.7377491,34.4348903
6083000103,0,117,0,0,0%-10%,-119.7744367,34.4984602
6083000102,0,13,0,24,20%-30%,-119.7525641,34.4464541
6083000101,0,21,0,27,20%-30%,-119.778762,34.4463233
6083002702,0,2,0,53,50%-60%,-120.4666395,34.6431155
6083002809,0,194,0,39,30%-40%,-120.3432843,34.6948804
6083002808,0,5,0,21,20%-30%,-120.4679785,34.7210823
6083002806,0,5,0,25,20%-30%,-120.4797843,34.65176
6083002802,0,6,0,39,30%-40%,-120.4553583,34.6647495
6083002604,0,4,0,0,0%-10%,-120.4865233,34.6780677
6083001601,0,5,0,20,10%-20%,-119.5173821,34.4052646
6083002011,0,16,0,42,40%-50%,-120.4616815,34.9053343
6083002013,0,18,0,6,0%-10%,-120.4778503,34.8835245
6083002305,0,6,0,40,30%-40%,-120.4444646,34.9714322
6083002306,0,16,0,53,50%-60%,-120.4662189,34.9769533
6083001906,0,231,0,8,0%-10%,-120.020725,34.5630379
6083001905,0,293,0,11,10%-20%,-120.0260903,34.70434
6083001903,0,66,0,16,10%-20%,-120.1378745,34.6243989
6083001901,0,220,0,24,20%-30%,-120.1907893,34.743731
6083002101,0,1,0,59,50%-60%,-120.4266148,34.9494695
6083002209,0,2,0,44,40%-50%,-120.4307367,34.97297
6083002211,0,3,0,47,40%-50%,-120.3928629,34.9569166
6083002210,0,7,0,42,40%-50%,-120.4186966,34.9705531
6025010200,0,1,0,84,80%-90%,-115.6689803,33.0633411
6085510500,0,20,0,1,0%-10%,-122.120112,37.3927828
6085512100,0,216,0,51,50%-60%,-121.7271954,37.1799857
6085512305,0,282,0,20,10%-20%,-121.6732158,37.1141601
6085512308,0,103,0,41,40%-50%,-121.6188759,37.1535256
6085511701,0,24,0,2,0%-10%,-122.1318447,37.3782554
6085511800,0,505,0,3,0%-10%,-121.9287007,37.1484376
6085511911,0,79,0,34,30%-40%,-121.8096939,37.1974738
6085506900,0,58,0,4,0%-10%,-121.9321689,37.2276327
6085505202,0,4,0,77,70%-80%,-121.960583,37.3702343
6085505006,0,17,0,52,50%-60%,-121.921025,37.3933698
6085512032,0,4,0,36,30%-40%,-121.7823587,37.2327986
6085504202,0,110,0,21,20%-30%,-121.7922139,37.3764316
6085504308,0,43,0,12,10%-20%,-121.8137292,37.4096778
6085504316,0,4,0,32,30%-40%,-121.8708475,37.3868655
6085503334,0,7,0,6,0%-10%,-121.7688495,37.2791433
6085503508,0,2,0,56,50%-60%,-121.81141,37.3545123
6085506101,0,2,0,16,10%-20%,-121.984583,37.3341541
6085506000,0,1,0,18,10%-20%,-121.9622644,37.3378469
6085507206,0,4,0,2,0%-10%,-121.9857093,37.2435393
6085507302,0,59,0,0,0%-10%,-122.0292243,37.2382823
6085512505,0,45,0,35,30%-40%,-121.5925135,37.0245262
6085503312,0,104,0,7,0%-10%,-121.7629797,37.3488066
6085511705,0,20,0,1,0%-10%,-122.1620848,37.4055527
6085504805,0,4,0,52,50%-60%,-122.0033848,37.4031482
6085509302,0,2,0,15,10%-20%,-122.1006423,37.409233
6085512314,0,15,0,33,30%-40%,-121.6632327,37.1283447
6085512503,0,116,0,21,20%-30%,-121.6351266,37.0355435
6085512307,0,68,0,27,20%-30%,-121.6367198,37.0997275
6085512309,0,60,0,40,30%-40%,-121.6086139,37.1301031
6085506801,0,2,0,5,0%-10%,-121.9563811,37.242205
6085512313,0,7,0,31,30%-40%,-121.653281,37.1159266
6085511912,0,11,0,3,0%-10%,-121.8341798,37.2057405
6085512001,0,21,0,17,10%-20%,-121.7683503,37.2569417
6085503326,0,22,0,11,10%-20%,-121.7642787,37.32486
6085511707,0,248,0,2,0%-10%,-122.1195977,37.292652
6085512402,0,646,0,53,50%-60%,-121.565875,37.0953132
6085512401,0,394,0,57,50%-60%,-121.6054408,37.059904
6073019106,0,109,0,24,20%-30%,-116.9903688,33.2533185
6073019107,0,86,0,18,10%-20%,-116.9122434,33.2118604
6073019207,0,12,0,41,40%-50%,-117.2039111,33.2338179
6073019208,0,17,0,28,20%-30%,-117.1650168,33.2134255
6073010200,0,1,0,47,40%-50%,-117.1145672,32.5653537
6073018507,0,2,0,33,30%-40%,-117.3191571,33.2385023
6073019303,0,1,0,34,30%-40%,-117.2567952,33.2415689
6073019404,0,1,0,48,40%-50%,-117.251038,33.21679
6073021205,0,69,0,15,10%-20%,-116.7811501,32.8287974
6073020309,0,2,0,45,40%-50%,-117.1090217,33.1355986
6073020308,0,1,0,49,40%-50%,-117.0980269,33.1374325
6073020029,0,1,0,55,50%-60%,-117.189465,33.1392223
6073009400,0,2,0,49,40%-50%,-117.1173287,32.8653406
6073009504,0,20,0,7,0%-10%,-117.0284232,32.9019274
6073018516,0,1,0,52,50%-60%,-117.2981757,33.2001356
6073019602,0,1,0,25,20%-30%,-117.2174758,33.195293
6073019702,0,1,0,26,20%-30%,-117.2418366,33.1869616
6073019806,0,2,0,26,20%-30%,-117.2771634,33.1585
6073019902,0,1,0,29,20%-30%,-117.2166255,33.1732234
6073019903,0,1,0,24,20%-30%,-117.1972424,33.1781581
6073019904,0,4,0,34,30%-40%,-117.2369006,33.1719277
6073013417,0,2,0,14,10%-20%,-116.9844864,32.6590401
6073009706,0,1,0,12,10%-20%,-117.0489527,32.7864961
6073020020,0,9,0,31,30%-40%,-117.1744455,33.1663173
6073020021,0,1,0,56,50%-60%,-117.1773755,33.1511693
6073020022,0,12,0,28,20%-30%,-117.1529162,33.1623466
6073020024,0,1,0,16,10%-20%,-117.124725,33.1471367
6073020103,0,50,0,24,20%-30%,-117.05572,33.1878229
6073020105,0,4,0,22,20%-30%,-117.0971848,33.1596959
6073007600,0,2,0,36,30%-40%,-117.2254607,32.7815696
6073012003,0,1,0,51,50%-60%,-117.0744466,32.6801039
6073010012,0,3,0,68,60%-70%,-117.0584994,32.5607791
